date,price,market_cap,ath_value,ath_date,symbol,name,token
2023-02-27,1640.5827101943062,197696596339.3676,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-28,1633.9766289833815,197018105507.06076,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-01,1606.632639454843,193276888983.6779,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-02,1663.925777294461,200476156508.34192,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-03,1647.6646669077718,198520753673.54544,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-04,1570.668210599776,189178795460.26093,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-05,1568.4956010562191,189002414068.6852,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-06,1563.2256620056305,188337456156.2138,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-07,1567.3501465252189,188803304807.8448,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-08,1563.813182247501,187945419858.86072,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-09,1535.2602520971095,185138878803.2572,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-10,1440.167661880184,173232609854.28854,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-11,1429.6031691041849,172474466355.71472,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-12,1474.40324440156,176915178456.41873,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-13,1588.1968020530471,190440681263.2129,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-14,1678.915634393308,202294154847.0903,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-15,1708.300897366666,205738833552.65436,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-16,1658.0701085663115,199607487558.33243,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-17,1679.7924762080895,202411234958.1569,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-18,1793.2988017342332,215660560704.77524,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-19,1769.4253269123851,213123927233.32803,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-20,1801.3674190114589,217844457987.9951,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-21,1744.4414599600184,209763828559.9232,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-22,1811.4112436682733,218008486913.6836,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-23,1747.6400281141143,210285658211.08432,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-24,1824.9566578949327,219518418514.19247,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-25,1751.2194078261723,212072713258.261,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-26,1753.982636507409,211355889911.33264,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-27,1776.867690456723,214528709136.8291,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-28,1719.1709726748606,206685090340.53693,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-29,1776.043639329832,213909228254.6471,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-30,1795.5369478273235,216268184816.8208,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-03-31,1792.9085783080432,216024475834.15308,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-01,1824.0200055528176,219903281108.44144,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-02,1823.0003798253083,219561711559.01,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-03,1797.7369883938552,216494189054.4792,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-04,1810.466255484756,218499091537.9477,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-04-05,1871.333525898643,225257854355.94864,4815.004634322234,2021-11-09,eth,Ethereum,ETH
